price,cost,sales,profit,inventory,delivery_days,category,material,color,location,season,store_type,revenue
1466,917,12,549,5,27,Sofa,Wood,White,Urban,Spring,Online,17592
1826,1067,9,759,2,32,Sofa,Leather,Black,Urban,Winter,Online,16434
1072,543,10,529,4,18,Sofa,Fabric,Brown,Rural,Spring,Retail,10720
1037,529,2,508,1,13,Sofa,Fabric,Green,Suburban,Winter,Retail,2074
1611,913,7,698,7,40,Sofa,Leather,Green,Rural,Summer,Online,11277
1398,790,12,608,8,12,Sofa,Wood,Black,Urban,Spring,Retail,16776
1155,606,17,549,10,22,Sofa,Fabric,Brown,Suburban,Fall,Retail,19635
1539,933,7,606,2,34,Sofa,Leather,White,Rural,Spring,Online,10773
1003,482,10,521,5,13,Sofa,Fabric,Black,Rural,Spring,Retail,10030
981,470,7,511,3,25,Sofa,Fabric,Red,Urban,Winter,Retail,6867
863,423,9,440,1,29,Sofa,Fabric,Brown,Rural,Winter,Online,7767
968,473,11,495,4,15,Sofa,Fabric,White,Suburban,Fall,Online,10648
1513,822,9,691,4,29,Sofa,Wood,Green,Suburban,Summer,Retail,13617
1014,488,5,526,1,10,Sofa,Fabric,Green,Rural,Winter,Retail,5070
1550,947,15,603,8,27,Sofa,Wood,Brown,Urban,Spring,Online,23250
1535,890,8,645,2,33,Sofa,Wood,Red,Rural,Fall,Retail,12280
1068,535,8,533,5,18,Sofa,Fabric,Green,Urban,Winter,Retail,8544
1180,584,8,596,4,25,Sofa,Fabric,Blue,Suburban,Spring,Retail,9440
1141,582,15,559,11,29,Sofa,Fabric,White,Rural,Summer,Retail,17115
1431,883,5,548,6,30,Sofa,Wood,Blue,Rural,Fall,Retail,7155
909,456,8,453,2,19,Sofa,Fabric,Green,Rural,Spring,Retail,7272
1019,563,18,456,12,26,Sofa,Fabric,Black,Urban,Fall,Online,18342
1575,898,9,677,7,38,Sofa,Wood,Black,Rural,Fall,Online,14175
1060,541,14,519,2,13,Sofa,Fabric,White,Rural,Summer,Online,14840
1059,564,12,495,7,21,Sofa,Fabric,White,Suburban,Winter,Online,12708
1429,809,12,620,2,23,Sofa,Wood,Brown,Urban,Summer,Retail,17148
827,408,6,419,5,17,Sofa,Fabric,White,Suburban,Winter,Retail,4962
974,500,9,474,5,16,Sofa,Fabric,Green,Suburban,Fall,Online,8766
1410,828,13,582,9,35,Sofa,Wood,White,Rural,Fall,Retail,18330
1659,964,9,695,5,36,Sofa,Wood,Red,Rural,Summer,Retail,14931
1387,842,7,545,1,27,Sofa,Wood,Green,Rural,Summer,Online,9709
1499,920,10,579,7,37,Sofa,Wood,Red,Rural,Fall,Retail,14990
1700,971,4,729,1,28,Sofa,Wood,White,Rural,Winter,Online,6800
1504,868,2,636,3,23,Sofa,Wood,Green,Urban,Winter,Online,3008
1063,521,14,542,7,27,Sofa,Fabric,White,Rural,Fall,Retail,14882
1562,915,12,647,6,34,Sofa,Wood,White,Rural,Fall,Online,18744
1095,600,19,495,12,16,Sofa,Fabric,Brown,Urban,Summer,Retail,20805
969,453,12,516,5,25,Sofa,Fabric,Brown,Urban,Spring,Online,11628
1366,807,15,559,8,33,Sofa,Wood,Black,Suburban,Fall,Retail,20490
1412,795,10,617,5,25,Sofa,Wood,Brown,Suburban,Spring,Retail,14120
1706,953,13,753,10,23,Sofa,Leather,White,Rural,Fall,Retail,22178
1510,880,5,630,3,25,Sofa,Wood,Brown,Suburban,Winter,Online,7550
1020,511,16,509,11,19,Sofa,Fabric,Black,Urban,Spring,Retail,16320
1702,986,14,716,6,40,Sofa,Leather,Brown,Urban,Fall,Retail,23828
1853,1127,11,726,3,40,Sofa,Leather,Black,Rural,Summer,Retail,20383
1045,503,19,542,14,26,Sofa,Fabric,Black,Suburban,Fall,Retail,19855
978,515,6,463,4,20,Sofa,Fabric,Red,Urban,Winter,Retail,5868
936,446,12,490,4,25,Sofa,Fabric,White,Rural,Fall,Online,11232
1618,1010,2,608,4,29,Sofa,Leather,White,Rural,Winter,Online,3236
1767,1079,1,688,2,26,Sofa,Wood,Blue,Suburban,Winter,Online,1767
1452,901,13,551,7,41,Sofa,Leather,Black,Urban,Spring,Online,18876
1017,555,3,462,6,15,Sofa,Fabric,Blue,Suburban,Winter,Retail,3051
1068,602,12,466,6,10,Sofa,Fabric,Blue,Suburban,Summer,Online,12816
1746,1050,2,696,1,19,Sofa,Wood,Red,Suburban,Winter,Online,3492
953,480,6,473,3,22,Sofa,Fabric,Blue,Suburban,Winter,Retail,5718
993,512,12,481,7,20,Sofa,Fabric,Black,Rural,Spring,Retail,11916
1045,562,14,483,6,13,Sofa,Fabric,Black,Suburban,Spring,Retail,14630
1010,467,13,543,6,5,Sofa,Fabric,Blue,Urban,Fall,Online,13130
954,438,15,516,5,21,Sofa,Fabric,Brown,Suburban,Summer,Online,14310
1023,513,13,510,8,5,Sofa,Fabric,Blue,Urban,Summer,Retail,13299
1065,493,6,572,4,24,Sofa,Fabric,Red,Urban,Spring,Online,6390
1082,539,7,543,4,26,Sofa,Fabric,Black,Rural,Spring,Online,7574
1528,850,5,678,6,22,Sofa,Wood,Brown,Rural,Spring,Online,7640
923,490,12,433,7,21,Sofa,Fabric,Red,Urban,Summer,Online,11076
1031,542,6,489,6,14,Sofa,Fabric,Red,Suburban,Spring,Retail,6186
1050,488,19,562,15,21,Sofa,Fabric,White,Urban,Summer,Online,19950
957,485,6,472,1,16,Sofa,Fabric,Blue,Urban,Spring,Online,5742
1007,499,8,508,7,10,Sofa,Fabric,Green,Urban,Spring,Retail,8056
1091,547,15,544,7,11,Sofa,Fabric,White,Urban,Fall,Retail,16365
1036,543,9,493,5,13,Sofa,Fabric,Red,Rural,Fall,Retail,9324
1491,918,4,573,1,24,Sofa,Wood,White,Suburban,Winter,Retail,5964
1023,489,9,534,3,17,Sofa,Fabric,Blue,Urban,Spring,Retail,9207
1081,466,4,615,2,16,Sofa,Fabric,Brown,Rural,Winter,Online,4324
959,450,10,509,4,16,Sofa,Fabric,Green,Urban,Winter,Retail,9590
1081,500,6,581,3,17,Sofa,Fabric,Brown,Rural,Winter,Retail,6486
1071,510,12,561,9,12,Sofa,Fabric,Brown,Suburban,Spring,Retail,12852
1029,538,17,491,13,14,Sofa,Fabric,Brown,Urban,Summer,Retail,17493
1480,854,8,626,3,38,Sofa,Wood,White,Urban,Winter,Retail,11840
957,466,14,491,8,18,Sofa,Fabric,White,Suburban,Spring,Online,13398
1581,970,16,611,7,25,Sofa,Wood,Black,Suburban,Fall,Online,25296
1436,928,3,508,1,35,Sofa,Wood,Red,Urban,Winter,Retail,4308
865,430,4,435,1,19,Sofa,Fabric,Green,Urban,Winter,Retail,3460
1538,938,6,600,3,38,Sofa,Leather,Blue,Urban,Winter,Online,9228
1503,917,11,586,9,30,Sofa,Leather,Green,Urban,Fall,Retail,16533
1015,510,8,505,4,11,Sofa,Fabric,Brown,Rural,Winter,Retail,8120
1270,754,7,516,5,33,Sofa,Wood,Blue,Rural,Summer,Retail,8890
995,519,2,476,1,18,Sofa,Fabric,Blue,Rural,Spring,Retail,1990
1815,1053,8,762,5,28,Sofa,Leather,Green,Urban,Spring,Online,14520
1466,787,1,679,3,20,Sofa,Wood,Blue,Suburban,Winter,Online,1466
911,448,12,463,6,19,Sofa,Fabric,White,Urban,Spring,Retail,10932
1003,508,15,495,11,23,Sofa,Fabric,Black,Rural,Summer,Online,15045
1454,845,5,609,2,32,Sofa,Wood,Green,Suburban,Spring,Online,7270
990,533,10,457,3,14,Sofa,Fabric,White,Urban,Winter,Online,9900
965,440,17,525,11,18,Sofa,Fabric,White,Rural,Fall,Retail,16405
979,511,8,468,5,20,Sofa,Fabric,Brown,Suburban,Spring,Online,7832
1120,550,1,570,4,20,Sofa,Fabric,Blue,Rural,Winter,Online,1120
1110,547,6,563,3,23,Sofa,Fabric,Blue,Suburban,Spring,Retail,6660
1260,612,14,648,7,26,Sofa,Fabric,Brown,Urban,Spring,Retail,17640
1144,579,17,565,11,3,Sofa,Fabric,Brown,Suburban,Summer,Online,19448
1155,654,18,501,8,16,Sofa,Fabric,Black,Suburban,Summer,Online,20790
1038,577,19,461,12,20,Sofa,Fabric,White,Suburban,Summer,Retail,19722
1427,850,8,577,3,28,Sofa,Wood,Blue,Suburban,Winter,Online,11416
1118,600,17,518,7,10,Sofa,Fabric,Black,Suburban,Summer,Online,19006
1625,895,13,730,6,35,Sofa,Wood,Brown,Rural,Fall,Retail,21125
1663,1018,11,645,5,27,Sofa,Wood,Blue,Rural,Summer,Online,18293
1123,518,12,605,4,18,Sofa,Fabric,Brown,Urban,Winter,Retail,13476
1072,510,10,562,5,16,Sofa,Fabric,Brown,Suburban,Winter,Retail,10720
1095,532,15,563,10,30,Sofa,Fabric,Blue,Suburban,Summer,Retail,16425
950,498,11,452,6,13,Sofa,Fabric,Black,Suburban,Winter,Online,10450
916,479,7,437,7,18,Sofa,Fabric,Blue,Suburban,Winter,Retail,6412
1497,779,6,718,5,24,Sofa,Wood,Black,Suburban,Winter,Online,8982
1443,866,11,577,6,18,Sofa,Wood,White,Urban,Spring,Online,15873
981,465,18,516,7,21,Sofa,Fabric,Black,Rural,Summer,Online,17658
1630,963,11,667,10,25,Sofa,Wood,Black,Urban,Spring,Retail,17930
1470,880,6,590,2,26,Sofa,Wood,Brown,Rural,Winter,Retail,8820
1491,775,1,716,2,15,Sofa,Wood,Blue,Rural,Winter,Online,1491
980,490,16,490,8,21,Sofa,Fabric,White,Urban,Fall,Retail,15680
1437,744,4,693,3,30,Sofa,Wood,Blue,Rural,Spring,Online,5748
938,427,12,511,6,24,Sofa,Fabric,Red,Urban,Spring,Online,11256
1522,879,4,643,5,37,Sofa,Wood,Green,Rural,Winter,Retail,6088
1411,784,14,627,8,29,Sofa,Wood,White,Rural,Summer,Online,19754
1373,745,11,628,6,24,Sofa,Wood,Green,Rural,Summer,Retail,15103
1441,794,1,647,1,32,Sofa,Wood,Blue,Rural,Winter,Retail,1441
1638,977,7,661,4,31,Sofa,Leather,Blue,Urban,Winter,Online,11466
1072,560,13,512,11,19,Sofa,Fabric,Brown,Suburban,Fall,Online,13936
1535,966,9,569,9,40,Sofa,Leather,White,Rural,Spring,Online,13815
1493,897,6,596,5,24,Sofa,Leather,Green,Urban,Spring,Online,8958
1540,878,3,662,1,24,Sofa,Wood,Green,Suburban,Spring,Online,4620
1081,558,13,523,9,15,Sofa,Fabric,Black,Suburban,Spring,Retail,14053
1061,545,13,516,6,13,Sofa,Fabric,Red,Suburban,Summer,Retail,13793
937,476,3,461,1,21,Sofa,Fabric,Green,Rural,Winter,Retail,2811
1095,518,15,577,10,19,Sofa,Fabric,Black,Suburban,Spring,Retail,16425
1419,867,12,552,10,29,Sofa,Wood,Blue,Urban,Summer,Retail,17028
733,345,10,388,6,23,Sofa,Fabric,Blue,Suburban,Spring,Retail,7330
1797,1151,15,646,10,39,Sofa,Leather,Black,Urban,Summer,Online,26955
969,499,15,470,10,29,Sofa,Fabric,Black,Urban,Spring,Online,14535
1952,1182,12,770,8,35,Sofa,Leather,Brown,Rural,Summer,Retail,23424
1628,957,8,671,3,25,Sofa,Wood,Black,Urban,Spring,Online,13024
863,444,21,419,9,24,Sofa,Fabric,Black,Urban,Summer,Online,18123
1354,761,5,593,4,38,Sofa,Wood,Black,Rural,Winter,Online,6770
1471,863,15,608,9,23,Sofa,Wood,Brown,Urban,Summer,Online,22065
967,481,1,486,1,18,Sofa,Fabric,Blue,Suburban,Winter,Online,967
1417,811,7,606,7,27,Sofa,Wood,White,Urban,Winter,Online,9919
919,461,16,458,8,18,Sofa,Fabric,Brown,Urban,Spring,Retail,14704
1410,790,16,620,10,31,Sofa,Wood,Black,Suburban,Summer,Online,22560
984,517,13,467,8,20,Sofa,Fabric,Red,Urban,Summer,Retail,12792
909,439,5,470,3,19,Sofa,Fabric,Blue,Suburban,Spring,Online,4545
969,474,15,495,9,20,Sofa,Fabric,Black,Suburban,Fall,Online,14535
1580,963,9,617,7,23,Sofa,Wood,Black,Rural,Spring,Online,14220
955,485,12,470,9,11,Sofa,Fabric,Blue,Suburban,Summer,Retail,11460
1049,569,7,480,2,28,Sofa,Fabric,Blue,Rural,Fall,Online,7343
1010,481,12,529,8,24,Sofa,Fabric,Red,Urban,Fall,Retail,12120
820,406,12,414,10,18,Sofa,Fabric,White,Rural,Fall,Online,9840
1564,876,10,688,1,36,Sofa,Wood,Blue,Urban,Summer,Online,15640
1631,930,13,701,12,26,Sofa,Wood,White,Urban,Summer,Online,21203
1008,529,10,479,4,31,Sofa,Fabric,Green,Rural,Fall,Online,10080
893,458,3,435,1,20,Sofa,Fabric,Green,Suburban,Winter,Online,2679
875,443,11,432,5,25,Sofa,Fabric,Red,Rural,Fall,Online,9625
1549,918,4,631,1,32,Sofa,Wood,Green,Urban,Spring,Online,6196
1589,929,5,660,4,23,Sofa,Wood,Black,Suburban,Winter,Retail,7945
1632,1032,13,600,7,33,Sofa,Wood,Blue,Urban,Fall,Online,21216
900,444,14,456,4,20,Sofa,Fabric,Black,Suburban,Winter,Online,12600
1493,886,13,607,9,30,Sofa,Wood,Brown,Suburban,Summer,Online,19409
1383,771,5,612,1,35,Sofa,Wood,Brown,Rural,Winter,Online,6915
1312,836,9,476,8,44,Sofa,Leather,Green,Suburban,Summer,Retail,11808
1468,908,12,560,7,39,Sofa,Wood,White,Rural,Summer,Online,17616
1553,968,6,585,6,30,Sofa,Leather,Blue,Rural,Fall,Retail,9318
1091,551,13,540,3,18,Sofa,Fabric,Blue,Urban,Fall,Online,14183
1046,535,9,511,7,17,Sofa,Fabric,Green,Rural,Summer,Online,9414
1367,803,7,564,2,22,Sofa,Wood,White,Suburban,Winter,Retail,9569
1099,532,13,567,10,16,Sofa,Fabric,White,Rural,Fall,Retail,14287
1047,510,8,537,1,28,Sofa,Fabric,White,Rural,Spring,Online,8376
1534,903,9,631,3,31,Sofa,Wood,Red,Suburban,Fall,Online,13806
955,485,20,470,11,22,Sofa,Fabric,Black,Urban,Summer,Retail,19100
1561,921,2,640,1,30,Sofa,Wood,Red,Suburban,Spring,Online,3122
1120,558,14,562,8,16,Sofa,Fabric,White,Rural,Summer,Online,15680
1558,844,5,714,6,35,Sofa,Wood,Brown,Rural,Spring,Online,7790
951,487,4,464,1,19,Sofa,Fabric,Blue,Urban,Winter,Online,3804
959,511,17,448,8,18,Sofa,Fabric,White,Suburban,Summer,Retail,16303
1445,865,4,580,1,34,Sofa,Wood,Blue,Rural,Spring,Online,5780
1104,562,4,542,1,24,Sofa,Fabric,Red,Rural,Winter,Online,4416
1039,550,15,489,9,8,Sofa,Fabric,Brown,Rural,Summer,Retail,15585
1370,797,12,573,4,15,Sofa,Wood,Black,Rural,Summer,Retail,16440
923,467,11,456,7,7,Sofa,Fabric,Red,Suburban,Summer,Retail,10153
1154,611,1,543,1,18,Sofa,Fabric,Blue,Urban,Winter,Retail,1154
898,433,9,465,1,22,Sofa,Fabric,Black,Rural,Winter,Retail,8082
1022,474,14,548,9,14,Sofa,Fabric,Brown,Suburban,Spring,Online,14308
1093,529,7,564,3,19,Sofa,Fabric,Red,Rural,Fall,Retail,7651
1012,505,17,507,9,19,Sofa,Fabric,White,Urban,Fall,Retail,17204
1593,922,12,671,6,25,Sofa,Wood,Green,Urban,Summer,Online,19116
885,451,4,434,1,10,Sofa,Fabric,Green,Suburban,Winter,Online,3540
1176,599,15,577,8,14,Sofa,Fabric,Black,Suburban,Fall,Online,17640
1018,514,2,504,1,19,Sofa,Fabric,Red,Rural,Spring,Online,2036
938,489,13,449,7,22,Sofa,Fabric,Black,Urban,Spring,Retail,12194
1511,907,5,604,3,34,Sofa,Wood,Red,Suburban,Spring,Retail,7555
978,481,15,497,10,14,Sofa,Fabric,Blue,Urban,Summer,Retail,14670
1071,513,6,558,4,18,Sofa,Fabric,Brown,Rural,Spring,Online,6426
959,457,17,502,10,24,Sofa,Fabric,Black,Suburban,Fall,Online,16303
1536,875,13,661,11,30,Sofa,Wood,Brown,Urban,Spring,Retail,19968
989,495,17,494,7,19,Sofa,Fabric,Brown,Urban,Summer,Retail,16813
1470,821,9,649,10,32,Sofa,Wood,Green,Urban,Spring,Retail,13230
1406,815,8,591,4,30,Sofa,Wood,Brown,Rural,Spring,Online,11248
1068,509,11,559,5,29,Sofa,Fabric,Black,Suburban,Winter,Retail,11748
1452,778,16,674,6,53,Sofa,Wood,Black,Rural,Summer,Retail,23232
1132,587,8,545,6,23,Sofa,Fabric,Brown,Urban,Winter,Retail,9056
1500,850,13,650,8,34,Sofa,Wood,Black,Rural,Summer,Retail,19500
1413,812,8,601,7,30,Sofa,Wood,Green,Suburban,Spring,Retail,11304
1428,851,1,577,1,25,Sofa,Wood,Green,Suburban,Winter,Retail,1428
1411,829,6,582,7,40,Sofa,Wood,Green,Urban,Winter,Retail,8466
1428,837,6,591,4,28,Sofa,Wood,Green,Urban,Spring,Retail,8568
1558,943,1,615,3,34,Sofa,Wood,Red,Suburban,Winter,Online,1558
966,465,8,501,2,29,Sofa,Fabric,Blue,Rural,Spring,Online,7728
1896,1158,11,738,6,28,Sofa,Leather,Brown,Urban,Spring,Online,20856
1742,1020,7,722,8,35,Sofa,Leather,White,Rural,Spring,Online,12194
1835,1139,17,696,11,42,Sofa,Wood,Black,Suburban,Fall,Retail,31195
983,479,10,504,3,13,Sofa,Fabric,Blue,Rural,Summer,Online,9830
966,508,13,458,7,15,Sofa,Fabric,Green,Suburban,Summer,Online,12558
955,449,8,506,1,19,Sofa,Fabric,White,Rural,Spring,Retail,7640
1031,502,5,529,4,22,Sofa,Fabric,Green,Urban,Winter,Online,5155
979,499,12,480,3,25,Sofa,Fabric,Blue,Suburban,Fall,Retail,11748
1066,545,19,521,13,10,Sofa,Fabric,White,Urban,Summer,Retail,20254
1214,589,15,625,5,12,Sofa,Fabric,White,Urban,Summer,Online,18210
1002,488,5,514,4,6,Sofa,Fabric,Green,Urban,Spring,Online,5010
1366,865,16,501,8,31,Sofa,Wood,White,Urban,Fall,Retail,21856
1540,916,14,624,8,31,Sofa,Wood,Brown,Suburban,Summer,Online,21560
954,463,5,491,1,19,Sofa,Fabric,Blue,Rural,Winter,Retail,4770
916,427,15,489,7,20,Sofa,Fabric,White,Urban,Summer,Online,13740
1696,963,16,733,8,40,Sofa,Wood,Black,Urban,Summer,Online,27136
1064,521,14,543,7,20,Sofa,Fabric,Blue,Urban,Summer,Online,14896
922,429,12,493,6,13,Sofa,Fabric,Red,Suburban,Summer,Retail,11064
1011,504,14,507,10,21,Sofa,Fabric,Black,Suburban,Fall,Online,14154
1457,851,3,606,4,35,Sofa,Wood,Green,Rural,Winter,Retail,4371
954,523,8,431,6,20,Sofa,Fabric,Blue,Rural,Fall,Online,7632
1037,539,11,498,2,27,Sofa,Fabric,Black,Suburban,Spring,Retail,11407
1095,547,10,548,4,28,Sofa,Fabric,Black,Suburban,Winter,Online,10950
1044,501,17,543,12,28,Sofa,Fabric,Brown,Rural,Summer,Retail,17748
1313,752,8,561,5,37,Sofa,Wood,Black,Rural,Spring,Retail,10504
1466,838,16,628,10,37,Sofa,Wood,Brown,Urban,Fall,Retail,23456
886,414,5,472,2,26,Sofa,Fabric,Green,Suburban,Winter,Retail,4430
1427,846,3,581,6,26,Sofa,Wood,Red,Rural,Spring,Retail,4281
1426,900,12,526,6,27,Sofa,Wood,White,Rural,Spring,Retail,17112
1528,887,14,641,8,38,Sofa,Wood,Brown,Urban,Fall,Online,21392
1369,866,1,503,1,36,Sofa,Wood,Blue,Rural,Spring,Online,1369
1545,941,13,604,7,19,Sofa,Wood,White,Suburban,Spring,Retail,20085
1078,533,17,545,7,15,Sofa,Fabric,White,Suburban,Summer,Online,18326
1054,532,13,522,9,17,Sofa,Fabric,White,Rural,Summer,Online,13702
1548,885,11,663,1,34,Sofa,Wood,White,Rural,Fall,Online,17028
1622,909,12,713,8,30,Sofa,Wood,Brown,Suburban,Summer,Retail,19464
1006,514,10,492,4,15,Sofa,Fabric,White,Suburban,Spring,Retail,10060
1386,844,6,542,3,31,Sofa,Wood,Blue,Rural,Spring,Retail,8316
1779,1019,6,760,5,36,Sofa,Wood,Brown,Rural,Spring,Online,10674
1004,512,3,492,1,20,Sofa,Fabric,Red,Suburban,Winter,Online,3012
1779,1020,14,759,4,34,Sofa,Leather,Brown,Rural,Summer,Retail,24906
1571,965,10,606,4,27,Sofa,Wood,Brown,Suburban,Spring,Retail,15710
1589,879,12,710,2,22,Sofa,Wood,Blue,Rural,Summer,Retail,19068
1549,919,6,630,3,25,Sofa,Wood,Green,Urban,Spring,Retail,9294
1019,540,10,479,7,20,Sofa,Fabric,White,Rural,Fall,Online,10190
1582,1007,12,575,7,41,Sofa,Leather,Blue,Urban,Fall,Online,18984
937,450,13,487,9,16,Sofa,Fabric,Black,Suburban,Winter,Retail,12181
1474,903,11,571,2,32,Sofa,Leather,Brown,Suburban,Fall,Online,16214
947,495,11,452,4,26,Sofa,Fabric,Brown,Rural,Fall,Retail,10417
970,515,7,455,2,25,Sofa,Fabric,Blue,Urban,Winter,Online,6790
1714,1003,6,711,5,28,Sofa,Leather,Red,Suburban,Fall,Online,10284
1160,603,15,557,4,16,Sofa,Fabric,Black,Urban,Fall,Online,17400
1075,503,16,572,6,26,Sofa,Fabric,Brown,Rural,Summer,Retail,17200
1047,586,9,461,9,26,Sofa,Fabric,Brown,Suburban,Winter,Online,9423
1670,938,11,732,5,36,Sofa,Leather,Red,Urban,Fall,Online,18370
961,498,6,463,3,19,Sofa,Fabric,Brown,Rural,Winter,Online,5766
778,404,13,374,11,21,Sofa,Fabric,White,Urban,Spring,Retail,10114
1733,969,11,764,5,33,Sofa,Wood,Black,Rural,Fall,Online,19063
1083,494,10,589,4,11,Sofa,Fabric,White,Suburban,Winter,Retail,10830
921,469,4,452,3,16,Sofa,Fabric,Red,Suburban,Winter,Retail,3684
1020,474,10,546,8,20,Sofa,Fabric,Black,Rural,Spring,Retail,10200
1105,549,16,556,7,27,Sofa,Fabric,Brown,Rural,Fall,Online,17680
1151,546,11,605,6,24,Sofa,Fabric,Black,Suburban,Winter,Online,12661
1618,991,4,627,1,26,Sofa,Wood,Brown,Suburban,Winter,Online,6472
931,460,2,471,1,25,Sofa,Fabric,Red,Rural,Winter,Online,1862
1058,548,4,510,2,27,Sofa,Fabric,Green,Urban,Winter,Online,4232
921,456,11,465,6,29,Sofa,Fabric,Green,Rural,Summer,Online,10131
1411,841,1,570,1,29,Sofa,Wood,Green,Suburban,Winter,Online,1411
1662,964,16,698,9,28,Sofa,Wood,Black,Suburban,Fall,Online,26592
954,432,5,522,4,18,Sofa,Fabric,Red,Rural,Spring,Online,4770
1496,921,6,575,4,30,Sofa,Wood,Green,Suburban,Spring,Retail,8976
1016,471,11,545,4,22,Sofa,Fabric,Green,Urban,Summer,Online,11176
962,471,18,491,8,9,Sofa,Fabric,Black,Rural,Summer,Retail,17316
888,480,10,408,4,3,Sofa,Fabric,Red,Rural,Fall,Retail,8880
1020,491,10,529,9,23,Sofa,Fabric,Blue,Suburban,Summer,Retail,10200
982,452,9,530,8,27,Sofa,Fabric,Red,Urban,Winter,Online,8838
1622,938,7,684,4,40,Sofa,Wood,Black,Urban,Winter,Online,11354
983,464,8,519,3,28,Sofa,Fabric,Green,Suburban,Spring,Retail,7864
1321,734,8,587,2,14,Sofa,Wood,Blue,Rural,Summer,Retail,10568
1398,766,5,632,5,33,Sofa,Wood,Brown,Rural,Winter,Online,6990
1399,812,10,587,5,23,Sofa,Wood,Black,Rural,Spring,Retail,13990
972,507,8,465,5,15,Sofa,Fabric,Red,Suburban,Spring,Online,7776
987,485,13,502,5,27,Sofa,Fabric,Blue,Urban,Summer,Retail,12831
987,487,12,500,5,4,Sofa,Fabric,Brown,Rural,Fall,Retail,11844
1615,934,10,681,6,28,Sofa,Wood,Black,Rural,Fall,Online,16150
1376,734,1,642,2,29,Sofa,Wood,Blue,Rural,Winter,Online,1376
1430,845,11,585,6,27,Sofa,Leather,White,Rural,Fall,Online,15730
948,466,15,482,11,17,Sofa,Fabric,Brown,Rural,Summer,Online,14220
881,434,13,447,6,10,Sofa,Fabric,Red,Suburban,Summer,Retail,11453
1460,886,12,574,5,28,Sofa,Leather,Green,Suburban,Summer,Retail,17520
1523,895,11,628,5,36,Sofa,Wood,Red,Suburban,Fall,Online,16753
1448,793,6,655,4,34,Sofa,Wood,Red,Urban,Winter,Retail,8688
1703,1044,7,659,1,30,Sofa,Leather,Red,Rural,Summer,Online,11921
1485,840,4,645,5,29,Sofa,Wood,Red,Suburban,Winter,Retail,5940
1489,946,9,543,5,21,Sofa,Leather,Red,Suburban,Fall,Online,13401
1302,784,8,518,7,43,Sofa,Wood,Brown,Suburban,Winter,Retail,10416
1032,516,14,516,8,24,Sofa,Fabric,Black,Urban,Spring,Retail,14448
971,524,8,447,5,26,Sofa,Fabric,Brown,Suburban,Spring,Retail,7768
1504,896,1,608,4,37,Sofa,Wood,Green,Rural,Winter,Online,1504
1387,739,4,648,1,18,Sofa,Wood,Green,Suburban,Spring,Retail,5548
1020,523,8,497,4,25,Sofa,Fabric,Blue,Urban,Spring,Online,8160
1024,571,6,453,4,13,Sofa,Fabric,Blue,Suburban,Spring,Online,6144
1001,523,16,478,11,24,Sofa,Fabric,White,Suburban,Fall,Online,16016
964,416,12,548,11,11,Sofa,Fabric,White,Suburban,Summer,Online,11568
1124,547,6,577,5,24,Sofa,Fabric,Brown,Suburban,Winter,Online,6744
1111,542,12,569,7,29,Sofa,Fabric,Black,Urban,Winter,Online,13332
1051,550,14,501,11,28,Sofa,Fabric,White,Urban,Fall,Retail,14714
959,511,4,448,3,16,Sofa,Fabric,Brown,Rural,Winter,Online,3836
919,455,9,464,7,11,Sofa,Fabric,Black,Rural,Spring,Online,8271
974,463,9,511,5,23,Sofa,Fabric,White,Rural,Winter,Retail,8766
1410,825,8,585,4,28,Sofa,Wood,Red,Urban,Spring,Online,11280
1023,523,5,500,1,15,Sofa,Fabric,Red,Urban,Winter,Online,5115
914,524,6,390,1,16,Sofa,Fabric,Blue,Rural,Spring,Retail,5484
925,517,18,408,9,25,Sofa,Fabric,White,Urban,Summer,Online,16650
1589,892,1,697,1,28,Sofa,Wood,Blue,Urban,Winter,Online,1589
1004,497,6,507,4,18,Sofa,Fabric,Red,Rural,Spring,Online,6024
1118,508,17,610,7,21,Sofa,Fabric,Black,Suburban,Summer,Online,19006
1588,894,2,694,5,39,Sofa,Wood,Red,Suburban,Spring,Retail,3176
1143,543,18,600,10,20,Sofa,Fabric,Black,Suburban,Summer,Online,20574
1682,1070,8,612,5,39,Sofa,Wood,Brown,Rural,Spring,Retail,13456
1017,507,6,510,7,26,Sofa,Fabric,Red,Rural,Spring,Retail,6102
798,436,5,362,1,26,Sofa,Fabric,Green,Suburban,Winter,Retail,3990
1042,525,7,517,7,23,Sofa,Fabric,Blue,Suburban,Spring,Online,7294
1415,757,12,658,6,27,Sofa,Wood,White,Urban,Fall,Online,16980
1609,888,9,721,8,25,Sofa,Wood,Green,Rural,Summer,Retail,14481
1578,900,10,678,6,24,Sofa,Wood,Brown,Suburban,Winter,Online,15780
1337,748,10,589,7,22,Sofa,Wood,Blue,Urban,Summer,Retail,13370
1524,893,13,631,10,39,Sofa,Wood,Green,Suburban,Fall,Retail,19812
968,485,12,483,11,18,Sofa,Fabric,White,Rural,Summer,Online,11616
1664,1003,10,661,4,29,Sofa,Wood,Red,Urban,Summer,Online,16640
965,478,16,487,11,29,Sofa,Fabric,Green,Urban,Summer,Online,15440
1278,706,4,572,7,44,Sofa,Wood,Green,Suburban,Spring,Online,5112
1001,503,11,498,10,22,Sofa,Fabric,Black,Rural,Spring,Online,11011
1785,1083,1,702,1,30,Sofa,Leather,Green,Rural,Winter,Online,1785
