price,cost,sales,profit,inventory,delivery_days,category,material,color,location,season,store_type,revenue,
484,166,5,318,3,90,Sofa,Fabric,Black,Rural,Fall,Online,1590,
490,196,34,294,0,87,Sofa,Fabric,White,Rural,Fall,Online,9996,
491,200,18,291,0,58,Sofa,Fabric,Blue,Suburban,Spring,Retail,5238,
496,300,26,196,2,43,Sofa,Fabric,White,Urban,Winter,Online,5096,
610,320,33,290,2,90,Sofa,Wood,Blue,Rural,Spring,Online,9570,
526,282,29,244,1,72,Sofa,Fabric,Green,Suburban,Spring,Online,7076,
529,274,33,255,1,75,Sofa,Fabric,Black,Suburban,Summer,Online,8415,
2532,2210,32,322,2,45,Sofa,Fabric,Black,Suburban,Fall,Retail,10304,
587,241,2,346,2,79,Sofa,Fabric,White,Suburban,Spring,Retail,692,
606,204,16,402,1,73,Sofa,Fabric,Brown,Rural,Winter,Online,6432,
608,442,10,166,0,47,Sofa,Fabric,Red,Suburban,Fall,Retail,1660,
608,209,16,399,2,57,Sofa,Fabric,Blue,Urban,Spring,Retail,6384,
612,193,17,419,1,71,Sofa,Fabric,Red,Urban,Fall,Online,7123,
623,742,21,-119,2,71,Sofa,Fabric,Red,Urban,Winter,Online,-2499,
724,305,28,419,2,54,Sofa,Fabric,Blue,Rural,Fall,Retail,11732,
726,459,17,267,1,48,Sofa,Fabric,White,Suburban,Winter,Online,4539,
631,327,28,304,0,88,Sofa,Fabric,Green,Suburban,Summer,Online,8512,
848,254,31,594,3,79,Sofa,Fabric,Red,Suburban,Summer,Online,18414,
653,300,8,353,3,72,Sofa,Fabric,Black,Suburban,Spring,Retail,2824,
667,267,24,400,0,43,Sofa,Wood,Green,Rural,Fall,Retail,9600,
682,297,9,385,0,40,Sofa,Fabric,Black,Urban,Spring,Retail,3465,
686,442,28,244,2,27,Sofa,Fabric,Green,Urban,Winter,Retail,6832,
837,438,14,399,3,89,Sofa,Fabric,Black,Rural,Fall,Online,5586,
749,154,11,595,2,68,Sofa,Fabric,Brown,Suburban,Winter,Online,6545,
752,311,38,441,0,88,Sofa,Wood,Blue,Urban,Spring,Retail,16758,
761,436,1,325,0,47,Sofa,Fabric,White,Suburban,Winter,Online,325,
783,674,6,109,2,36,Sofa,Fabric,Black,Rural,Spring,Retail,654,
784,348,15,436,3,35,Sofa,Fabric,Brown,Urban,Winter,Retail,6540,
808,443,30,365,1,26,Sofa,Fabric,White,Suburban,Fall,Online,10950,
811,593,27,218,0,57,Sofa,Fabric,Brown,Urban,Fall,Retail,5886,
853,446,6,407,2,46,Sofa,Wood,Blue,Rural,Winter,Retail,2442,
987,250,23,737,2,57,Sofa,Fabric,Red,Suburban,Winter,Retail,16951,
1019,403,16,616,1,65,Sofa,Wood,Red,Urban,Summer,Online,9856,
2054,1417,12,637,2,63,Sofa,Leather,Green,Suburban,Summer,Online,7644,
1056,407,2,649,3,27,Sofa,Wood,Red,Suburban,Spring,Retail,1298,
1225,424,29,801,3,72,Sofa,Wood,White,Urban,Spring,Online,23229,
1353,259,8,1094,0,71,Sofa,Leather,Black,Urban,Winter,Online,8752,
1520,1211,15,309,1,51,Sofa,Fabric,Brown,Rural,Spring,Retail,4635,
1582,1210,19,372,0,89,Sofa,Fabric,Green,Suburban,Winter,Retail,7068,
2160,1301,5,859,2,43,Sofa,Leather,Green,Rural,Summer,Online,4295,
3774,2107,13,1667,0,57,Sofa,Wood,Black,Urban,Spring,Retail,21671,
5585,2236,7,3349,1,27,Sofa,Fabric,Brown,Suburban,Fall,Retail,23443,
6989,4395,1,2594,1,26,Sofa,Leather,White,Rural,Spring,Online,2594,
424,288,20,136,1,62,Sofa,Fabric,Black,Rural,Spring,Retail,2720,
473,369,11,104,3,38,Sofa,Fabric,Red,Urban,Winter,Retail,1144,
485,257,18,228,3,32,Sofa,Fabric,Brown,Rural,Winter,Online,4104,
487,196,5,291,2,28,Sofa,Fabric,White,Suburban,Fall,Online,1455,
509,499,20,10,2,78,Sofa,Wood,Green,Suburban,Summer,Retail,200,
647,491,21,156,0,53,Sofa,Fabric,Green,Rural,Winter,Retail,3276,
552,444,14,108,0,64,Sofa,Wood,Brown,Urban,Spring,Online,1512,
558,380,26,178,1,24,Sofa,Wood,Red,Rural,Fall,Retail,4628,
582,357,22,225,1,34,Sofa,Fabric,Green,Urban,Winter,Retail,4950,
594,303,14,291,3,77,Sofa,Fabric,Blue,Suburban,Spring,Retail,4074,
617,244,15,373,0,50,Sofa,Fabric,White,Rural,Summer,Retail,5595,
650,251,31,399,1,48,Sofa,Wood,Blue,Rural,Fall,Retail,12369,
657,472,12,185,2,79,Sofa,Fabric,Green,Rural,Spring,Retail,2220,
680,210,5,470,2,34,Sofa,Fabric,Black,Urban,Fall,Online,2350,
682,188,22,494,2,30,Sofa,Wood,Black,Rural,Fall,Online,10868,
732,304,17,428,1,53,Sofa,Fabric,White,Rural,Summer,Online,7276,
744,489,8,255,2,61,Sofa,Fabric,White,Suburban,Winter,Online,2040,
756,349,6,407,1,68,Sofa,Wood,Brown,Urban,Summer,Retail,2442,
762,192,2,570,3,57,Sofa,Fabric,White,Suburban,Winter,Retail,1140,
765,456,18,309,3,74,Sofa,Fabric,Green,Suburban,Fall,Online,5562,
787,323,35,464,3,49,Sofa,Wood,White,Rural,Fall,Retail,16240,
799,295,31,504,0,70,Sofa,Wood,Red,Rural,Summer,Retail,15624,
805,325,19,480,2,44,Sofa,Wood,Green,Rural,Summer,Online,9120,
807,439,23,368,3,39,Sofa,Wood,Red,Rural,Fall,Retail,8464,
811,499,24,312,0,71,Sofa,Wood,White,Rural,Winter,Online,7488,
843,381,5,462,0,59,Sofa,Wood,Green,Urban,Winter,Online,2310,
845,500,3,345,3,64,Sofa,Fabric,White,Rural,Fall,Retail,1035,
854,203,10,651,3,90,Sofa,Wood,White,Rural,Fall,Online,6510,
1873,1332,23,541,2,74,Sofa,Fabric,Brown,Urban,Summer,Retail,12443,
888,495,9,393,3,79,Sofa,Fabric,Brown,Urban,Spring,Online,3537,
922,201,23,721,2,51,Sofa,Wood,Black,Suburban,Fall,Retail,16583,
965,582,4,383,0,89,Sofa,Wood,Brown,Suburban,Spring,Retail,1532,
987,204,13,783,0,41,Sofa,Leather,White,Rural,Fall,Retail,10179,
995,362,33,633,2,64,Sofa,Wood,Brown,Suburban,Winter,Online,20889,
1028,383,17,645,0,69,Sofa,Fabric,Black,Urban,Spring,Retail,10965,
2079,1472,27,607,1,24,Sofa,Leather,Brown,Urban,Fall,Retail,16389,
2086,1411,34,675,0,88,Sofa,Leather,Black,Rural,Summer,Retail,22950,
1509,1175,5,334,0,76,Sofa,Fabric,Black,Suburban,Fall,Retail,1670,
1517,1205,26,312,1,88,Sofa,Fabric,Red,Urban,Winter,Retail,8112,
1521,1203,29,318,3,25,Sofa,Fabric,White,Rural,Fall,Online,9222,
1640,1193,31,447,0,53,Sofa,Leather,White,Rural,Winter,Online,13857,
1773,1212,22,561,1,64,Sofa,Wood,Blue,Suburban,Winter,Online,12342,
2293,1293,22,1000,2,24,Sofa,Leather,Black,Urban,Spring,Online,22000,
2347,1183,12,1164,2,75,Sofa,Fabric,Blue,Suburban,Winter,Retail,13968,
2383,1280,1,1103,3,78,Sofa,Fabric,Blue,Suburban,Summer,Online,1103,
356,166,5,190,6,58,Sofa,Wood,Red,Suburban,Winter,Online,950,
366,180,4,186,6,42,Sofa,Fabric,Blue,Suburban,Winter,Retail,744,
411,223,34,188,6,87,Sofa,Fabric,Black,Rural,Spring,Retail,6392,
426,297,29,129,6,84,Sofa,Fabric,Black,Suburban,Spring,Retail,3741,
463,204,30,259,6,32,Sofa,Fabric,Blue,Urban,Fall,Online,7770,
479,721,15,-242,6,59,Sofa,Fabric,Brown,Suburban,Summer,Online,-3630,
596,436,2,160,6,35,Sofa,Fabric,Blue,Urban,Summer,Retail,320,
507,199,26,308,6,59,Sofa,Fabric,Red,Urban,Spring,Online,8008,
524,258,18,266,6,69,Sofa,Fabric,Black,Rural,Spring,Online,4788,
531,258,4,273,6,48,Sofa,Wood,Brown,Rural,Spring,Online,1092,
557,257,7,300,6,82,Sofa,Fabric,Red,Urban,Summer,Online,2100,
569,238,7,331,6,47,Sofa,Fabric,Red,Suburban,Spring,Retail,2317,
603,287,22,316,6,55,Sofa,Fabric,White,Urban,Summer,Online,6952,
605,173,31,432,6,46,Sofa,Fabric,Blue,Urban,Spring,Online,13392,
638,472,27,166,6,48,Sofa,Fabric,Green,Urban,Spring,Retail,4482,
641,293,7,348,6,74,Sofa,Fabric,White,Urban,Fall,Retail,2436,
744,492,14,252,6,87,Sofa,Fabric,Red,Rural,Fall,Retail,3528,
845,464,38,381,6,28,Sofa,Wood,White,Suburban,Winter,Retail,14478,
846,267,1,579,6,69,Sofa,Fabric,Blue,Urban,Spring,Retail,579,
664,285,16,379,6,30,Sofa,Fabric,Brown,Rural,Winter,Online,6064,
673,257,27,416,6,62,Sofa,Fabric,Green,Urban,Winter,Retail,11232,
676,293,5,383,6,38,Sofa,Fabric,Brown,Rural,Winter,Retail,1915,
726,286,6,440,6,57,Sofa,Fabric,Brown,Suburban,Spring,Retail,2640,
840,338,13,502,6,83,Sofa,Fabric,Brown,Urban,Summer,Retail,6526,
802,426,22,376,6,76,Sofa,Wood,White,Urban,Winter,Retail,8272,
851,238,22,613,6,83,Sofa,Fabric,White,Suburban,Spring,Online,13486,
919,229,4,690,6,71,Sofa,Wood,Black,Suburban,Fall,Online,2760,
939,382,22,557,6,43,Sofa,Wood,Red,Urban,Winter,Retail,12254,
984,456,5,528,6,78,Sofa,Fabric,Green,Urban,Winter,Retail,2640,
988,382,12,606,6,52,Sofa,Leather,Blue,Urban,Winter,Online,7272,
1051,314,3,737,6,79,Sofa,Leather,Green,Urban,Fall,Retail,2211,
1105,297,31,808,6,85,Sofa,Fabric,Brown,Rural,Winter,Retail,25048,
1128,208,26,920,6,73,Sofa,Wood,Blue,Rural,Summer,Retail,23920,
1447,598,25,849,6,69,Sofa,Fabric,Blue,Rural,Spring,Retail,21225,
1475,350,10,1125,6,43,Sofa,Leather,Green,Urban,Spring,Online,11250,
1794,1243,41,551,6,89,Sofa,Wood,Blue,Suburban,Winter,Online,22591,
1797,1307,29,490,6,65,Sofa,Fabric,White,Urban,Spring,Retail,14210,
2353,1232,23,1121,6,68,Sofa,Fabric,Black,Rural,Summer,Online,25783,
3343,2168,18,1175,6,48,Sofa,Wood,Green,Suburban,Spring,Online,21150,
5400,3161,7,2239,6,77,Sofa,Fabric,White,Urban,Winter,Online,15673,
485,292,28,193,5,76,Sofa,Fabric,White,Rural,Fall,Retail,5404,
403,212,30,191,5,26,Sofa,Fabric,Brown,Suburban,Spring,Online,5730,
453,178,34,275,5,62,Sofa,Fabric,Blue,Rural,Winter,Online,9350,
477,203,9,274,5,32,Sofa,Fabric,Blue,Suburban,Spring,Retail,2466,
499,336,2,163,5,74,Sofa,Fabric,Brown,Urban,Spring,Retail,326,
534,259,26,275,5,41,Sofa,Fabric,Brown,Suburban,Summer,Online,7150,
545,284,5,261,5,68,Sofa,Fabric,Black,Suburban,Summer,Online,1305,
586,151,6,435,5,45,Sofa,Fabric,White,Suburban,Summer,Retail,2610,
600,420,28,180,5,28,Sofa,Wood,Blue,Suburban,Winter,Online,5040,
602,297,24,305,5,68,Sofa,Fabric,Black,Suburban,Summer,Online,7320,
1651,1309,22,342,5,82,Sofa,Wood,Brown,Rural,Fall,Retail,7524,
659,226,11,433,5,62,Sofa,Wood,Blue,Rural,Summer,Online,4763,
676,152,18,524,5,79,Sofa,Fabric,Brown,Urban,Winter,Retail,9432,
683,243,19,440,5,35,Sofa,Fabric,Brown,Suburban,Winter,Retail,8360,
709,286,2,423,5,74,Sofa,Fabric,Blue,Suburban,Summer,Retail,846,
722,266,17,456,5,54,Sofa,Fabric,Black,Suburban,Winter,Online,7752,
727,486,34,241,5,59,Sofa,Fabric,Blue,Suburban,Winter,Retail,8194,
765,325,23,440,5,84,Sofa,Wood,Black,Suburban,Winter,Online,10120,
769,552,17,217,5,63,Sofa,Wood,White,Urban,Spring,Online,3689,
832,499,17,333,5,83,Sofa,Fabric,Black,Rural,Summer,Online,5661,
844,343,22,501,5,74,Sofa,Wood,Black,Urban,Spring,Retail,11022,
886,479,13,407,5,66,Sofa,Wood,Brown,Rural,Winter,Retail,5291,
888,436,34,452,5,89,Sofa,Wood,Blue,Rural,Winter,Online,15368,
894,285,23,609,5,39,Sofa,Fabric,White,Urban,Fall,Retail,14007,
918,268,7,650,5,40,Sofa,Wood,Blue,Rural,Spring,Online,4550,
926,480,16,446,5,68,Sofa,Fabric,Red,Urban,Spring,Online,7136,
934,351,12,583,5,28,Sofa,Wood,Green,Rural,Winter,Retail,6996,
936,279,18,657,5,87,Sofa,Wood,White,Rural,Summer,Online,11826,
983,821,4,162,5,35,Sofa,Wood,Green,Rural,Summer,Retail,648,
1005,355,34,650,5,31,Sofa,Wood,Blue,Rural,Winter,Retail,22100,
1081,455,15,626,5,44,Sofa,Leather,Blue,Urban,Winter,Online,9390,
1096,402,35,694,5,40,Sofa,Fabric,Brown,Suburban,Fall,Online,24290,
2107,1023,32,1084,5,69,Sofa,Leather,White,Rural,Spring,Online,34688,
1143,420,19,723,5,88,Sofa,Leather,Green,Urban,Spring,Online,13737,
1216,420,18,796,5,81,Sofa,Wood,Green,Suburban,Spring,Online,14328,
1243,189,1,1054,5,89,Sofa,Fabric,Black,Suburban,Spring,Retail,1054,
1361,428,7,933,5,26,Sofa,Fabric,Red,Suburban,Summer,Retail,6531,
1395,765,7,630,5,67,Sofa,Fabric,Green,Rural,Winter,Retail,4410,
1440,836,11,604,5,24,Sofa,Fabric,Black,Suburban,Spring,Retail,6644,
1574,1234,13,340,5,60,Sofa,Wood,Blue,Urban,Summer,Retail,4420,
1789,1258,14,531,5,56,Sofa,Fabric,Blue,Suburban,Spring,Retail,7434,
3180,1435,25,1745,5,53,Sofa,Leather,Black,Urban,Summer,Online,43625,
2350,1227,23,1123,5,28,Sofa,Fabric,Black,Urban,Spring,Online,25829,
2503,2166,9,337,5,28,Sofa,Leather,Brown,Rural,Summer,Retail,3033,
4862,2082,4,2780,5,35,Sofa,Wood,Black,Urban,Spring,Online,11120,
695,288,22,407,4,80,Sofa,Fabric,Black,Urban,Summer,Online,8954,
675,433,4,242,4,63,Sofa,Wood,Black,Rural,Winter,Online,968,
496,241,4,255,4,42,Sofa,Wood,Brown,Urban,Summer,Online,1020,
515,287,21,228,4,56,Sofa,Fabric,Blue,Suburban,Winter,Online,4788,
546,279,25,267,4,73,Sofa,Wood,White,Urban,Winter,Online,6675,
586,283,18,303,4,37,Sofa,Fabric,Brown,Urban,Spring,Retail,5454,
702,268,27,434,4,77,Sofa,Wood,Black,Suburban,Summer,Online,11718,
616,187,14,429,4,33,Sofa,Fabric,Red,Urban,Summer,Retail,6006,
643,216,11,427,4,25,Sofa,Fabric,Blue,Suburban,Spring,Online,4697,
659,286,38,373,4,65,Sofa,Fabric,Black,Suburban,Fall,Online,14174,
669,275,30,394,4,36,Sofa,Wood,Black,Rural,Spring,Online,11820,
717,489,24,228,4,70,Sofa,Fabric,Blue,Suburban,Summer,Retail,5472,
832,480,26,352,4,78,Sofa,Fabric,Blue,Rural,Fall,Online,9152,
735,281,23,454,4,66,Sofa,Fabric,Red,Urban,Fall,Retail,10442,
749,337,28,412,4,35,Sofa,Fabric,White,Rural,Fall,Online,11536,
755,346,13,409,4,51,Sofa,Wood,Blue,Urban,Summer,Online,5317,
786,327,7,459,4,33,Sofa,Wood,White,Urban,Summer,Online,3213,
826,380,7,446,4,81,Sofa,Fabric,Green,Rural,Fall,Online,3122,
858,348,29,510,4,89,Sofa,Fabric,Green,Suburban,Winter,Online,14790,
919,463,35,456,4,40,Sofa,Fabric,Red,Rural,Fall,Online,15960,
926,368,22,558,4,26,Sofa,Wood,Green,Urban,Spring,Online,12276,
2935,1181,23,1754,4,73,Sofa,Wood,Black,Suburban,Winter,Retail,40342,
948,915,35,33,4,71,Sofa,Wood,Blue,Urban,Fall,Online,1155,
967,496,34,471,4,32,Sofa,Fabric,Black,Suburban,Winter,Online,16014,
972,356,24,616,4,70,Sofa,Wood,Brown,Suburban,Summer,Online,14784,
973,422,18,551,4,78,Sofa,Wood,Brown,Rural,Winter,Online,9918,
1981,1366,15,615,4,30,Sofa,Leather,Green,Suburban,Summer,Retail,9225,
1028,380,23,648,4,84,Sofa,Wood,White,Rural,Summer,Online,14904,
1053,274,12,779,4,31,Sofa,Leather,Blue,Rural,Fall,Retail,9348,
1082,242,25,840,4,39,Sofa,Fabric,Blue,Urban,Fall,Online,21000,
1566,1412,20,154,4,68,Sofa,Fabric,Green,Rural,Summer,Online,3080,
1641,1022,24,619,4,61,Sofa,Wood,White,Suburban,Winter,Retail,14856,
1691,1283,25,408,4,63,Sofa,Fabric,White,Rural,Fall,Retail,10200,
2035,838,14,1197,4,43,Sofa,Fabric,White,Rural,Spring,Online,16758,
2844,1431,12,1413,4,56,Sofa,Wood,Red,Suburban,Fall,Online,16956,
3444,2223,15,1221,4,78,Sofa,Fabric,Black,Urban,Summer,Retail,18315,
3575,2283,25,1292,4,79,Sofa,Wood,Red,Suburban,Spring,Online,32300,
382,206,8,176,3,58,Sofa,Fabric,White,Rural,Summer,Online,1408,
487,184,12,303,3,38,Sofa,Wood,Brown,Rural,Spring,Online,3636,
489,206,28,283,3,35,Sofa,Fabric,Blue,Urban,Winter,Online,7924,
503,214,41,289,3,44,Sofa,Fabric,White,Suburban,Summer,Retail,11849,
514,184,33,330,3,38,Sofa,Wood,Blue,Rural,Spring,Online,10890,
531,447,13,84,3,35,Sofa,Fabric,Red,Rural,Winter,Online,1092,
532,218,12,314,3,45,Sofa,Fabric,Brown,Rural,Summer,Retail,3768,
532,431,29,101,3,43,Sofa,Wood,Black,Rural,Summer,Retail,2929,
550,254,25,296,3,53,Sofa,Fabric,Red,Suburban,Summer,Retail,7400,
607,228,35,379,3,45,Sofa,Fabric,Blue,Urban,Winter,Retail,13265,
622,302,1,320,3,69,Sofa,Fabric,Black,Rural,Winter,Retail,320,
725,310,9,415,3,29,Sofa,Fabric,Brown,Suburban,Spring,Online,3735,
627,163,37,464,3,84,Sofa,Fabric,Red,Rural,Fall,Retail,17168,
639,384,5,255,3,78,Sofa,Fabric,White,Urban,Fall,Retail,1275,
639,306,27,333,3,65,Sofa,Wood,Green,Urban,Summer,Online,8991,
846,349,9,497,3,54,Sofa,Fabric,Green,Suburban,Winter,Online,4473,
657,320,38,337,3,66,Sofa,Fabric,Black,Suburban,Fall,Online,12806,
687,313,8,374,3,80,Sofa,Fabric,Red,Rural,Spring,Online,2992,
695,241,26,454,3,32,Sofa,Fabric,Black,Urban,Spring,Retail,11804,
697,289,16,408,3,40,Sofa,Wood,Red,Suburban,Spring,Retail,6528,
699,356,23,343,3,34,Sofa,Fabric,Blue,Urban,Summer,Retail,7889,
708,300,20,408,3,29,Sofa,Fabric,Brown,Rural,Spring,Online,8160,
740,346,25,394,3,70,Sofa,Fabric,Black,Suburban,Fall,Online,9850,
750,299,12,451,3,40,Sofa,Wood,Brown,Urban,Spring,Retail,5412,
764,460,3,304,3,36,Sofa,Fabric,Brown,Urban,Summer,Retail,912,
774,239,26,535,3,58,Sofa,Wood,Green,Urban,Spring,Retail,13910,
778,373,5,405,3,57,Sofa,Wood,Brown,Rural,Spring,Online,2025,
809,250,16,559,3,62,Sofa,Fabric,Black,Suburban,Winter,Retail,8944,
824,351,2,473,3,60,Sofa,Wood,Black,Rural,Summer,Retail,946,
861,489,3,372,3,84,Sofa,Fabric,Brown,Urban,Winter,Retail,1116,
869,336,13,533,3,62,Sofa,Wood,Black,Rural,Summer,Retail,6929,
937,418,15,519,3,25,Sofa,Wood,Green,Suburban,Spring,Retail,7785,
962,405,4,557,3,83,Sofa,Wood,Green,Suburban,Winter,Retail,2228,
967,394,3,573,3,51,Sofa,Wood,Green,Urban,Winter,Retail,1719,
977,206,14,771,3,41,Sofa,Wood,Green,Urban,Spring,Retail,10794,
1055,274,28,781,3,32,Sofa,Wood,Red,Suburban,Winter,Online,21868,
1070,230,13,840,3,49,Sofa,Fabric,Blue,Rural,Spring,Online,10920,
1084,845,5,239,3,87,Sofa,Leather,Brown,Urban,Spring,Online,1195,
1166,420,13,746,3,46,Sofa,Leather,White,Rural,Spring,Online,9698,
1345,269,8,1076,3,52,Sofa,Wood,Black,Suburban,Fall,Retail,8608,
1516,1226,16,290,3,82,Sofa,Fabric,Blue,Rural,Summer,Online,4640,
1586,1174,28,412,3,72,Sofa,Fabric,Green,Suburban,Summer,Online,11536,
1827,1347,28,480,3,62,Sofa,Fabric,White,Rural,Spring,Retail,13440,
2518,1256,16,1262,3,75,Sofa,Fabric,Green,Urban,Winter,Online,20192,
2572,2296,10,276,3,83,Sofa,Fabric,Blue,Suburban,Fall,Retail,2760,
2579,1453,5,1126,3,42,Sofa,Fabric,White,Urban,Summer,Retail,5630,
3340,2243,16,1097,3,31,Sofa,Fabric,White,Urban,Summer,Online,17552,
419,372,30,47,2,77,Sofa,Fabric,Green,Urban,Spring,Online,1410,
453,157,19,296,2,30,Sofa,Wood,White,Urban,Fall,Retail,5624,
485,180,27,305,2,72,Sofa,Wood,Brown,Suburban,Summer,Online,8235,
488,166,15,322,2,53,Sofa,Fabric,Blue,Rural,Winter,Retail,4830,
499,259,31,240,2,47,Sofa,Fabric,White,Urban,Summer,Online,7440,
600,229,28,371,2,42,Sofa,Wood,Black,Urban,Summer,Online,10388,
612,231,24,381,2,53,Sofa,Fabric,Blue,Urban,Summer,Online,9144,
515,242,10,273,2,66,Sofa,Fabric,Red,Suburban,Summer,Retail,2730,
648,297,11,351,2,61,Sofa,Fabric,Black,Suburban,Fall,Online,3861,
609,378,23,231,2,50,Sofa,Wood,Green,Rural,Winter,Retail,5313,
614,204,22,410,2,63,Sofa,Fabric,Blue,Rural,Fall,Online,9020,
724,532,12,192,2,53,Sofa,Fabric,Black,Suburban,Spring,Retail,2304,
639,334,23,305,2,34,Sofa,Fabric,Black,Suburban,Winter,Online,7015,
660,281,20,379,2,55,Sofa,Fabric,Brown,Rural,Summer,Retail,7580,
666,235,26,431,2,44,Sofa,Wood,Black,Rural,Spring,Retail,11206,
2666,1912,31,754,2,44,Sofa,Wood,Brown,Urban,Fall,Retail,23374,
723,246,13,477,2,61,Sofa,Fabric,Green,Suburban,Winter,Retail,6201,
781,339,25,442,2,61,Sofa,Wood,Red,Rural,Spring,Retail,11050,
787,343,12,444,2,53,Sofa,Wood,White,Rural,Spring,Retail,5328,
788,262,10,526,2,27,Sofa,Wood,Brown,Urban,Fall,Online,5260,
804,232,24,572,2,88,Sofa,Wood,Blue,Rural,Spring,Online,13728,
806,213,32,593,2,46,Sofa,Wood,White,Suburban,Spring,Retail,18976,
820,485,17,335,2,56,Sofa,Fabric,White,Suburban,Summer,Online,5695,
823,424,32,399,2,47,Sofa,Fabric,White,Rural,Summer,Online,12768,
833,278,29,555,2,60,Sofa,Wood,White,Rural,Fall,Online,16095,
867,284,2,583,2,53,Sofa,Wood,Brown,Suburban,Summer,Retail,1166,
872,482,17,390,2,70,Sofa,Fabric,White,Suburban,Spring,Retail,6630,
2902,1198,21,1704,2,65,Sofa,Wood,Blue,Rural,Spring,Retail,35784,
2943,1392,3,1551,2,24,Sofa,Wood,Brown,Rural,Spring,Online,4653,
977,217,27,760,2,29,Sofa,Fabric,Red,Suburban,Winter,Online,20520,
2025,1468,33,557,2,59,Sofa,Leather,Brown,Rural,Summer,Retail,18381,
1034,380,30,654,2,56,Sofa,Wood,Brown,Suburban,Spring,Retail,19620,
1035,209,13,826,2,72,Sofa,Wood,Blue,Rural,Summer,Retail,10738,
1059,266,8,793,2,35,Sofa,Wood,Green,Urban,Spring,Retail,6344,
1125,983,4,142,2,43,Sofa,Fabric,White,Rural,Fall,Online,568,
1179,897,5,282,2,62,Sofa,Leather,Blue,Urban,Fall,Online,1410,
1398,572,28,826,2,80,Sofa,Fabric,Black,Suburban,Winter,Retail,23128,
2400,1388,15,1012,2,72,Sofa,Leather,Brown,Suburban,Fall,Online,15180,
1447,427,18,1020,2,39,Sofa,Fabric,Brown,Rural,Fall,Retail,18360,
1563,1284,31,279,2,53,Sofa,Fabric,Blue,Urban,Winter,Online,8649,
1807,998,27,809,2,67,Sofa,Leather,Red,Suburban,Fall,Online,21843,
2343,1196,15,1147,2,24,Sofa,Fabric,Black,Urban,Fall,Online,17205,
2437,1210,29,1227,2,75,Sofa,Fabric,Brown,Rural,Summer,Retail,35583,
2442,2202,9,240,2,73,Sofa,Fabric,Brown,Suburban,Winter,Online,2160,
2802,1382,19,1420,2,29,Sofa,Leather,Red,Urban,Fall,Online,26980,
358,299,33,59,1,48,Sofa,Fabric,Brown,Rural,Winter,Online,1947,
452,228,35,224,1,64,Sofa,Fabric,White,Urban,Spring,Retail,7840,
539,439,32,100,1,54,Sofa,Wood,Black,Rural,Fall,Online,3200,
540,367,8,173,1,50,Sofa,Fabric,White,Suburban,Winter,Retail,1384,
653,356,21,297,1,34,Sofa,Fabric,Red,Suburban,Winter,Retail,6237,
568,240,26,328,1,48,Sofa,Fabric,Black,Rural,Spring,Retail,8528,
597,200,33,397,1,36,Sofa,Fabric,Brown,Rural,Fall,Online,13101,
601,240,34,361,1,41,Sofa,Fabric,Black,Suburban,Winter,Online,12274,
607,253,31,354,1,87,Sofa,Wood,Brown,Suburban,Winter,Online,10974,
629,274,1,355,1,50,Sofa,Fabric,Red,Rural,Winter,Online,355,
631,432,33,199,1,78,Sofa,Fabric,Green,Urban,Winter,Online,6567,
634,289,24,345,1,65,Sofa,Fabric,Green,Rural,Summer,Online,8280,
671,272,16,399,1,65,Sofa,Wood,Green,Suburban,Winter,Online,6384,
684,324,35,360,1,89,Sofa,Wood,Black,Suburban,Fall,Online,12600,
686,188,38,498,1,74,Sofa,Fabric,Red,Rural,Spring,Online,18924,
689,442,33,247,1,32,Sofa,Wood,Green,Suburban,Spring,Retail,8151,
696,213,33,483,1,87,Sofa,Fabric,Green,Urban,Summer,Online,15939,
712,281,16,431,1,90,Sofa,Fabric,Black,Rural,Summer,Retail,6896,
715,246,8,469,1,45,Sofa,Fabric,Red,Rural,Fall,Retail,3752,
720,325,8,395,1,60,Sofa,Fabric,Blue,Suburban,Summer,Retail,3160,
730,445,24,285,1,49,Sofa,Fabric,Red,Urban,Winter,Online,6840,
775,344,8,431,1,82,Sofa,Wood,Black,Urban,Winter,Online,3448,
837,321,6,516,1,58,Sofa,Fabric,Green,Suburban,Spring,Retail,3096,
838,279,4,559,1,24,Sofa,Wood,Blue,Rural,Summer,Retail,2236,
841,363,18,478,1,52,Sofa,Wood,Brown,Rural,Winter,Online,8604,
859,152,16,707,1,63,Sofa,Wood,Black,Rural,Spring,Retail,11312,
865,474,18,391,1,49,Sofa,Fabric,Red,Suburban,Spring,Online,7038,
872,487,30,385,1,46,Sofa,Fabric,Blue,Urban,Summer,Retail,11550,
1897,1786,16,111,1,88,Sofa,Fabric,Brown,Rural,Fall,Retail,1776,
946,281,11,665,1,56,Sofa,Wood,Black,Rural,Fall,Online,7315,
980,380,4,600,1,80,Sofa,Wood,Blue,Rural,Winter,Online,2400,
987,394,25,593,1,46,Sofa,Leather,White,Rural,Fall,Online,14825,
995,865,0,130,1,34,Sofa,Fabric,Brown,Rural,Summer,Online,0,
1001,297,11,704,1,45,Sofa,Fabric,Red,Suburban,Summer,Retail,7744,
2062,1400,8,662,1,26,Sofa,Leather,Green,Suburban,Summer,Retail,5296,
1072,396,20,676,1,58,Sofa,Wood,Red,Suburban,Fall,Online,13520,
1091,397,6,694,1,71,Sofa,Wood,Red,Urban,Winter,Retail,4164,
